clip_dimension_id,clip_id,dimension_id,dim_suggestion_id
4829,6323,2018,NULL
4830,6345,2019,NULL
4831,6397,2020,NULL
4832,6402,696,NULL
4833,6326,2021,NULL
4834,6331,628,NULL
4835,6347,1651,NULL
4841,6346,628,NULL
4837,6403,2013,NULL
4840,6342,628,NULL
4842,6407,144,NULL
4843,6332,2024,NULL
4844,6343,1325,NULL
4845,6348,628,NULL
4846,6358,89,NULL
4847,6410,673,NULL
4848,6358,2025,NULL
4849,6352,628,NULL
4850,6411,272,NULL
4857,6352,666,NULL
4852,6411,2026,NULL
4853,6357,666,NULL
4854,6365,673,NULL
4855,6413,1,NULL
4856,6344,1321,NULL
4858,6414,629,NULL
4859,6365,2027,NULL
4860,6354,43,NULL
4861,6414,2028,NULL
4862,6369,89,NULL
4863,6368,97,NULL
4864,6424,43,NULL
4865,6369,144,NULL
4866,6381,666,NULL
4867,6349,2029,NULL
4868,6361,1321,NULL
4869,6371,2030,NULL
4870,6385,628,NULL
4871,6388,628,NULL
4872,6387,1241,NULL
4873,6399,1188,NULL
4876,6400,666,NULL
4875,6400,1188,NULL
4877,6356,1800,NULL
4878,6389,6,NULL
4881,6420,1188,NULL
4880,6420,628,NULL
4882,6372,666,NULL
4883,6423,1188,NULL
4884,6423,666,NULL
4887,6428,666,NULL
4886,6428,1188,NULL
4888,6396,235,NULL
4889,6440,1118,NULL
4890,6440,629,NULL
4891,6430,1188,NULL
4892,6363,2034,NULL
4893,6377,1646,NULL
4894,6431,628,NULL
4895,6431,666,NULL
4896,6441,1924,NULL
4897,6441,629,NULL
4898,6401,851,NULL
4899,6433,666,NULL
4900,6384,628,NULL
4901,6433,628,NULL
4902,6366,2035,NULL
4903,6445,1674,NULL
4904,6405,1673,NULL
4905,6405,629,NULL
4906,6451,628,NULL
4907,6447,628,NULL
4908,6375,808,NULL
4909,6452,1674,NULL
4910,6452,2036,NULL
4911,6390,2037,NULL
4912,6455,2038,NULL
4913,6457,2036,NULL
4914,6461,666,NULL
4915,6412,1241,NULL
4916,6458,629,NULL
4917,6391,666,NULL
4918,6419,235,NULL
4919,6462,666,NULL
4920,6379,2039,NULL
4923,6462,1188,NULL
4922,6462,628,NULL
4924,6464,1674,NULL
4925,6395,628,NULL
4926,6422,380,NULL
4927,6471,97,NULL
4928,6383,2041,NULL
4929,6470,628,NULL
4930,6471,1118,NULL
4931,6404,1321,NULL
4932,6474,1188,NULL
4933,6436,2042,NULL
4934,6386,16,NULL
4937,6439,89,NULL
4936,6415,666,NULL
4938,6443,686,NULL
4939,6475,673,NULL
4949,6374,2045,NULL
4956,6408,10,NULL
4942,6416,1188,NULL
4943,6477,1118,NULL
4944,6392,808,NULL
4945,6477,1674,NULL
4946,6477,2036,NULL
4947,6453,1651,NULL
4948,6398,6,NULL
4950,6417,6,NULL
4951,6459,166,NULL
4952,6478,2046,NULL
4953,6406,1188,NULL
4954,6480,1674,NULL
4955,6426,1321,NULL
4957,6460,2047,NULL
4958,6418,1188,NULL
4960,6481,2036,NULL
4961,6364,2048,NULL
4962,6421,2049,NULL
4963,6450,1711,NULL
4964,6341,1711,NULL
4965,6427,1188,NULL
4968,6482,1674,NULL
4967,6434,2051,NULL
4969,6483,1674,NULL
4970,6429,2052,NULL
4971,6483,1118,NULL
4972,6438,89,NULL
4973,6484,1674,NULL
4974,6435,242,NULL
4975,6370,1188,NULL
4976,6485,2053,NULL
4977,6485,43,NULL
4978,6485,2036,NULL
4979,6486,2036,NULL
4980,6409,2054,NULL
4981,6437,242,NULL
4982,6437,97,NULL
4983,6442,628,NULL
4985,6448,97,NULL
4986,6449,6,NULL
4988,6449,89,NULL
4989,6456,89,NULL
4990,6359,2055,NULL
4991,6444,2056,NULL
4992,6444,2057,NULL
4993,6446,1188,NULL
4994,6463,2058,NULL
4995,6468,2058,NULL
4996,6425,2059,NULL
4997,6473,242,NULL
4998,6476,37,NULL
4999,6479,1325,NULL
5000,6353,2060,NULL
5001,6472,2061,NULL
5002,6487,2062,NULL
5003,6488,265,NULL
5004,6489,718,NULL
5009,6518,262,NULL
5006,6494,102,NULL
5007,6521,2,NULL
5008,6495,2,NULL
5010,6496,144,NULL
5011,6524,2064,NULL
5012,6497,102,NULL
5013,6498,1964,NULL
5014,6499,265,NULL
5015,6500,745,NULL
5016,6501,2,NULL
5017,6502,1171,NULL
5018,6503,2065,NULL
5019,6505,2,NULL
5020,6508,1037,NULL
5021,6509,102,NULL
5022,6511,265,NULL
5023,6512,745,NULL
5024,6516,740,NULL
5025,6523,2,NULL
5026,6527,745,NULL
5027,6490,43,NULL
5028,6528,43,NULL
5029,6525,363,NULL
5030,6530,363,NULL
5031,6531,265,NULL
5032,6532,43,NULL
5033,6536,265,NULL
5034,6541,89,NULL
5035,6542,262,NULL
5036,6542,89,NULL
5037,6543,102,NULL
5038,6545,265,NULL
5039,6546,363,NULL
5040,6547,2,NULL
5041,6541,2,NULL
5042,6556,2,NULL
5043,6556,363,NULL
5044,6556,265,NULL
5045,6561,2,NULL
5046,6562,363,NULL
5047,6565,265,NULL
5048,6569,363,NULL
5049,6580,102,NULL
5050,6580,2,NULL
5051,6581,102,NULL
5052,6582,363,NULL
5053,6582,363,NULL
5054,6584,265,NULL
5055,6585,265,NULL
5056,6585,363,NULL
5057,6585,2066,NULL
5058,6585,265,NULL
5059,6586,2,NULL
5062,6590,363,NULL
5061,6590,102,NULL
5063,6593,265,NULL
5064,6593,2,NULL
5065,6595,265,NULL
5067,6598,1466,NULL
5068,6602,363,NULL
5069,6600,102,NULL
5070,6600,2068,NULL
5071,6600,102,NULL
5072,6600,363,NULL
5073,6603,2,NULL
5074,6607,265,NULL
5075,6610,363,NULL
5076,6610,102,NULL
5082,6613,363,NULL
5078,6610,2069,NULL
5081,6612,43,NULL
5080,6612,89,NULL
5083,6615,265,NULL
5084,6616,363,NULL
5085,6618,2,NULL
5086,6619,740,NULL
5087,6621,2,NULL
5088,6621,363,NULL
5089,6620,2074,NULL
5090,6620,2072,NULL
5091,6621,2073,NULL
5092,6621,363,NULL
5093,6621,43,NULL
5094,6601,363,NULL
5095,6597,15,NULL
5096,6597,363,NULL
5097,6604,265,NULL
5098,6606,363,NULL
5099,6609,2,NULL
5100,6611,363,NULL
5101,6617,265,NULL
5102,6626,363,NULL
5103,6630,265,NULL
5104,6630,2,NULL
5105,6630,363,NULL
5106,6631,2,NULL
5107,6632,43,NULL
5108,6632,363,NULL
5109,6633,265,NULL
5110,6634,262,NULL
5111,6635,2,NULL
5112,6636,102,NULL
5113,6637,363,NULL
5114,6637,265,NULL
5115,6638,363,NULL
5116,6639,265,NULL
5117,6639,2,NULL
5118,6641,102,NULL
5119,6642,363,NULL
5120,6644,102,NULL
5121,6644,363,NULL
5122,6645,390,NULL
5123,6646,265,NULL
5124,6647,2,NULL
5125,6648,291,NULL
5129,6674,2075,NULL
5127,6675,97,NULL
5128,6676,793,NULL
5130,6677,2076,NULL
5131,6678,2077,NULL
5132,6679,2078,NULL
5133,6680,2,NULL
5134,6681,6,NULL
5135,6682,2076,NULL
5136,6683,2076,NULL
5137,6684,793,NULL
5138,6685,2076,NULL
5139,6686,380,NULL
5140,6687,97,NULL
5141,6691,97,NULL
5142,6694,97,NULL
5143,6690,363,NULL
5144,6693,262,NULL
5145,6696,150,NULL
5146,6697,265,NULL
5147,6700,2079,NULL
5148,6700,265,NULL
5149,6709,2080,NULL
5150,6711,291,NULL
5151,6712,2081,NULL
5152,6714,2,NULL
5153,6715,363,NULL
5154,6688,629,NULL
5155,6719,363,NULL
5156,6721,1188,NULL
5158,6724,2083,NULL
5159,6689,2084,NULL
5160,6728,16,NULL
5161,6692,2085,NULL
5162,6729,363,NULL
5163,6695,918,NULL
5164,6698,2086,NULL
5165,6701,2087,NULL
5166,6702,2088,NULL
5167,6704,629,NULL
5168,6706,2089,NULL
5169,6718,2090,NULL
5170,6722,1535,NULL
5171,6723,235,NULL
5172,6733,2091,NULL
5173,6733,2092,NULL
5174,6725,89,NULL
5175,6735,2092,NULL
5176,6727,2093,NULL
5177,6738,2094,NULL
5178,6742,2095,NULL
5179,6731,2096,NULL
5180,6703,2097,NULL
5181,6705,2097,NULL
5182,6708,33,NULL
5183,6708,2098,NULL
5184,6708,850,NULL
5185,6710,629,NULL
5192,6713,2105,NULL
5191,6713,2104,NULL
5190,6713,2103,NULL
5193,6716,673,NULL
5194,6717,2097,NULL
5195,6720,243,NULL
5196,6720,243,NULL
5197,6730,249,NULL
5198,6726,2106,NULL
5199,6732,2107,NULL
5200,6734,2108,NULL
5201,6736,2109,NULL
5202,6739,325,NULL
5203,6737,2097,NULL
5204,6741,1786,NULL
5205,6740,2110,NULL
5206,6743,686,NULL
5207,6741,2097,NULL
5208,6740,2113,NULL
5209,6741,2112,NULL
5210,6740,2111,NULL
5211,6741,1786,NULL
5212,6740,2114,NULL
5213,6744,2097,NULL
5214,6745,10,NULL
5220,6748,265,NULL
5219,6747,2118,NULL
5217,6746,2116,NULL
5218,6746,2097,NULL
5221,6751,363,NULL
5222,6752,380,NULL
5223,6753,2118,NULL
5224,6754,2118,NULL
5225,6755,2118,NULL
5226,6756,102,NULL
5227,6757,102,NULL
5228,6758,265,NULL
5229,6759,265,NULL
5230,6760,2118,NULL
5231,6762,380,NULL
5232,6763,363,NULL
5233,6765,2118,NULL
5235,6749,2118,NULL
5236,6750,102,NULL
5237,6767,43,NULL
5238,6774,265,NULL
5239,6775,2119,NULL
5240,6776,2120,NULL
5241,6776,363,NULL
5242,6783,2121,NULL
5243,6787,89,NULL
5244,6785,2122,NULL
5245,6785,363,NULL
5246,6789,2,NULL
5247,6790,405,NULL
5248,6795,1908,NULL
5249,6797,2123,NULL
5250,6797,150,NULL
5251,6793,89,NULL
5252,6798,2124,NULL
5253,6764,150,NULL
5254,6768,393,NULL
5255,6777,1779,NULL
5256,6781,2125,NULL
5257,6788,2126,NULL
5258,6792,2127,NULL
5259,6778,2128,NULL
5260,6779,718,NULL
5261,6780,2128,NULL
5262,6782,1510,NULL
5263,6784,1510,NULL
5264,6786,2,NULL
5265,6791,2,NULL
5266,6794,484,NULL
5267,6794,1510,NULL
5268,6799,766,NULL
5269,6805,1172,NULL
5270,6804,2,NULL
5271,6803,1517,NULL
5272,6802,484,NULL
5273,6801,363,NULL
5274,6800,2,NULL
5278,6806,102,NULL
5277,6806,363,NULL
5279,6807,2128,NULL
5280,6808,732,NULL
5281,6809,484,NULL
5282,6810,16,NULL
5283,6811,2128,NULL
5284,6815,629,NULL
5285,6816,629,NULL
5286,6817,1651,NULL
5287,6818,1018,NULL
5288,6819,2104,NULL
5289,6820,2130,NULL
5290,6823,249,NULL
5291,6857,43,NULL
5292,6839,912,NULL
5293,6857,144,NULL
5294,6840,912,NULL
5295,6858,669,NULL
5296,6859,669,NULL
5297,6842,2131,NULL
5300,6838,629,NULL
5299,6838,43,NULL
5301,6844,2131,NULL
5302,6845,144,NULL
5303,6845,950,NULL
5304,6850,2133,NULL
5305,6853,2134,NULL
5306,6848,793,NULL
5307,6851,2135,NULL
5308,6855,657,NULL
5309,6861,89,NULL
5310,6865,657,NULL
5311,6868,1364,NULL
5312,6871,2135,NULL
5313,6872,2135,NULL
5314,6874,2135,NULL
5315,6876,2135,NULL
5316,6841,629,NULL
5317,6843,629,NULL
5318,6881,10,NULL
5319,6847,144,NULL
5320,6849,43,NULL
5321,6847,97,NULL
5323,6846,1699,NULL
5324,6852,37,NULL
5325,6860,242,NULL
5326,6888,43,NULL
5327,6889,43,NULL
5328,6864,43,NULL
5329,6887,2136,NULL
5331,6866,2136,NULL
5332,6878,242,NULL
5334,6856,97,NULL
5335,6862,37,NULL
5336,6863,242,NULL
5337,6854,242,NULL
5338,6854,97,NULL
5339,6886,37,NULL
5340,6877,37,NULL
5341,6870,242,NULL
5342,6870,37,NULL
5343,6884,37,NULL
5344,6885,37,NULL
5345,6890,629,NULL
5346,6873,629,NULL
5347,6867,97,NULL
5348,6867,2136,NULL
5349,6880,97,NULL
5350,6880,37,NULL
5351,6908,291,NULL
5352,6910,363,NULL
5353,6891,1188,NULL
5354,6883,2138,NULL
5355,6875,2139,NULL
5364,6892,43,NULL
5357,6897,102,NULL
5358,6895,2,NULL
5361,6894,363,NULL
5360,6894,17,NULL
5363,6893,262,NULL
5365,6912,17,NULL
5366,6907,363,NULL
5367,6911,43,NULL
5368,6879,97,NULL
5369,6882,37,NULL
5370,6903,265,NULL
5373,6929,2,NULL
5372,6928,102,NULL
5374,6947,363,NULL
5375,6945,43,NULL
5376,6944,363,NULL
5377,6936,265,NULL
5380,6933,97,NULL
5379,6935,102,NULL
5381,6942,363,NULL
5382,6943,2142,NULL
5383,6943,83,NULL
5384,6943,102,NULL
5385,6941,97,NULL
5386,6930,2,NULL
5387,6930,144,NULL
5388,6932,1517,NULL
5389,6932,291,NULL
5390,6934,363,NULL
5391,6937,265,NULL
5392,6940,32,NULL
5393,6938,83,NULL
5394,6946,363,NULL
5395,6946,102,NULL
5396,6949,97,NULL
5397,6939,83,NULL
5398,6931,97,NULL
5399,6950,89,NULL
5400,6951,2143,NULL
5401,6952,2143,NULL
5402,6948,278,NULL
5403,6950,2144,NULL
5404,6955,272,NULL
5405,6958,2145,NULL
5406,6961,37,NULL
5407,6964,6,NULL
5408,6967,199,NULL
5409,6970,2145,NULL
5410,6975,2146,NULL
5411,6977,37,NULL
5412,6979,2145,NULL
5413,6980,166,NULL
5414,6953,97,NULL
5415,6954,628,NULL
5416,6956,628,NULL
5417,6956,43,NULL
5418,6957,629,NULL
5419,6960,2147,NULL
5420,6963,629,NULL
5421,6966,6,NULL
5422,6972,235,NULL
5423,6982,2148,NULL
5424,6959,43,NULL
5425,6982,628,NULL
5426,6968,2149,NULL
5427,6969,43,NULL
5428,6984,1712,NULL
5429,6962,97,NULL
5430,6974,2,NULL
5431,6985,2150,NULL
5432,6981,43,NULL
5433,6983,1,NULL
5434,6965,2151,NULL
5435,6993,376,NULL
5436,6986,2152,NULL
5437,6986,2153,NULL
5438,6995,341,NULL
5439,6986,2154,NULL
5440,6988,2007,NULL
5441,6988,97,NULL
5442,6971,6,NULL
5443,6989,43,NULL
5444,6976,2155,NULL
5445,6990,43,NULL
5446,6992,43,NULL
5447,6978,15,NULL
5448,6987,97,NULL
5449,6991,1897,NULL
5450,6994,2156,NULL
5451,6996,43,NULL
5452,6997,2157,NULL
5453,6998,393,NULL
5454,6999,2158,NULL
5455,7006,2158,NULL
5456,7008,393,NULL
5457,7012,43,NULL
5458,7014,2158,NULL
5459,7015,2159,NULL
5460,7017,102,NULL
5461,7000,265,NULL
5462,7001,2160,NULL
5463,7002,265,NULL
5464,7003,199,NULL
5465,7004,2161,NULL
5466,7005,265,NULL
5467,7007,265,NULL
5468,7009,199,NULL
5469,7010,265,NULL
5470,7011,2,NULL
5471,7013,265,NULL
5472,7016,2160,NULL
5473,7018,2160,NULL
5474,7022,363,NULL
5475,7020,363,NULL
5476,7021,363,NULL
5477,7023,265,NULL
5478,7019,2162,NULL
5479,7028,199,NULL
5480,7027,2163,NULL
5481,7025,1976,NULL
5482,7029,43,NULL
5483,7033,43,NULL
5484,7031,363,NULL
5485,7034,97,NULL
5486,7035,265,NULL
5487,7036,262,NULL
5488,7039,43,NULL
5489,7040,1964,NULL
5490,7041,363,NULL
5492,7043,363,NULL
5493,7044,43,NULL
5494,7047,2164,NULL
5495,7048,15,NULL
5496,7049,992,NULL
5497,7024,363,NULL
5498,7026,89,NULL
5499,7030,102,NULL
5500,7032,265,NULL
5501,7037,2165,NULL
5502,7038,15,NULL
5503,7042,265,NULL
5504,7045,291,NULL
5505,7046,265,NULL
5506,7050,43,NULL
5507,7051,15,NULL
5508,7052,740,NULL
5509,7053,363,NULL
5510,7056,629,NULL
5511,7057,144,NULL
5512,7059,1651,NULL
5513,7061,2166,NULL
5514,7062,144,NULL
5515,7065,1230,NULL
5516,7067,2167,NULL
5517,7062,629,NULL
5518,7068,1704,NULL
5519,7073,1651,NULL
5520,7062,2168,NULL
5521,7077,1704,NULL
5522,7080,2169,NULL
5523,7081,2169,NULL
5528,7083,1651,NULL
5527,7064,6,NULL
5526,7082,2169,NULL
5529,7064,1651,NULL
5530,7085,18,NULL
5531,7088,1651,NULL
5532,7090,2169,NULL
5533,7066,1112,NULL
5534,7066,2171,NULL
5535,7069,657,NULL
5536,7069,629,NULL
5537,7071,2172,NULL
5538,7072,6,NULL
5539,7074,235,NULL
5540,7078,2173,NULL
5543,7078,1486,NULL
5542,7078,2175,NULL
5544,7079,673,NULL
5545,7084,235,NULL
5546,7084,1328,NULL
5547,7087,166,NULL
5548,7089,2026,NULL
5549,7054,197,NULL
5550,7055,2176,NULL
5551,7058,2177,NULL
5552,7058,1857,NULL
5553,7063,6,NULL
5554,7070,2107,NULL
5555,7075,122,NULL
5556,7076,2178,NULL
5557,7086,2179,NULL
5558,7086,2180,NULL
5559,7091,2107,NULL
5560,7092,197,NULL
5561,7093,2181,NULL
5564,7094,2184,NULL
5565,7094,2185,NULL
5566,7094,2153,NULL
5567,7094,427,NULL
5568,7095,43,NULL
5569,7096,43,NULL
5570,7097,262,NULL
5571,7098,150,NULL
5572,7099,2186,NULL
5573,7100,400,NULL
5574,7101,405,NULL
5575,7102,405,NULL
5576,7103,2080,NULL
5577,7104,102,NULL
5579,7105,978,NULL
5580,7106,718,NULL
5581,7107,405,NULL
5582,7108,363,NULL
5584,7109,43,NULL
5585,7110,2124,NULL
5587,7111,718,NULL
5589,7112,390,NULL
5590,7113,2136,NULL
5591,7114,2190,NULL
5592,7115,2191,NULL
5593,7116,1304,NULL
5594,7117,262,NULL
5595,7118,265,NULL
5596,7119,1415,NULL
5597,7120,405,NULL
5598,7121,14,NULL
5599,7122,2,NULL
5600,7129,363,NULL
5601,7123,2,NULL
5602,7130,265,NULL
5603,7124,43,NULL
5604,7133,265,NULL
5605,7134,43,NULL
5606,7125,43,NULL
5607,7136,262,NULL
5608,7137,2,NULL
5609,7144,2,NULL
5610,7126,2192,NULL
5611,7145,745,NULL
5612,7127,1172,NULL
5613,7149,265,NULL
5614,7128,1347,NULL
5616,7146,1171,NULL
5617,7150,1179,NULL
5618,7131,289,NULL
5619,7132,265,NULL
5620,7151,363,NULL
5621,7135,43,NULL
5622,7154,43,NULL
5623,7138,992,NULL
5624,7153,265,NULL
5625,7155,363,NULL
5626,7139,265,NULL
5627,7156,740,NULL
5628,7140,740,NULL
5629,7157,363,NULL
5630,7141,1510,NULL
5631,7143,740,NULL
5632,7147,2193,NULL
5633,7148,745,NULL
5634,6661,470,NULL
5635,6662,1018,NULL
5636,6663,470,NULL
5637,6664,336,NULL
5638,6666,2135,NULL
5639,6667,235,NULL
5640,6668,336,NULL
5641,6669,336,NULL
5642,6670,470,NULL
5643,6671,2135,NULL
5644,6672,1679,NULL
5645,6673,438,NULL
5646,4277,43,NULL
5647,4280,286,NULL
5648,4413,43,NULL
5649,5252,286,NULL
5650,5304,628,NULL
5651,5441,1018,NULL
5652,5869,470,NULL
5653,5871,144,NULL
5654,5874,260,NULL
5655,5876,235,NULL
5656,5881,2170,NULL
5657,5882,6,NULL
5658,5887,1037,NULL
5659,5890,89,NULL
5660,6138,1684,NULL
5661,6167,43,NULL
5662,6491,1967,NULL
5663,6492,1660,NULL
5664,6493,2,NULL
5665,6507,390,NULL
5666,6513,793,NULL
5667,6514,1670,NULL
5668,6515,289,NULL
5669,6529,265,NULL
5670,6534,1315,NULL
5671,6537,102,NULL
5672,6539,1429,NULL
5673,6540,265,NULL
6538,6548,2,NULL
6539,6551,285,NULL
6540,6554,1037,NULL
6541,6558,286,NULL
6542,6571,740,NULL
6543,6572,470,NULL
6544,6574,745,NULL
6545,6625,16,NULL
6546,6665,1670,NULL
6547,6761,372,NULL
